"ID","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","Complain","Response","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency"
5048,20,6,43,19,5,38,1,3,1,2,8,0,0,1971,"PhD","Single",42767,2,0,"11/05/2013",53
8146,30,0,8,2,0,14,1,1,1,2,6,0,0,1976,"Master","Together",46106,1,1,"11/05/2014",84
10031,20,2,23,3,1,4,5,3,0,4,8,0,0,1976,"PhD","Married",16927,1,1,"10/02/2013",50
5748,115,27,44,4,146,139,3,5,2,6,5,0,1,1965,"Graduation","Married",59754,0,1,"01/12/2012",96
2134,263,5,233,69,41,83,4,5,5,8,5,0,0,1952,"Graduation","Single",53700,0,1,"17/08/2012",94
1523,69,2,15,2,2,6,2,2,0,4,5,0,0,1973,"Graduation","Married",59041,1,1,"07/05/2014",25
9665,267,3,30,4,0,57,4,5,2,5,6,0,0,1957,"PhD","Divorced",54237,0,1,"27/04/2013",48
4640,561,85,171,25,123,114,2,4,7,13,2,0,0,1967,"Graduation","Divorced",70647,0,1,"21/09/2012",65
3635,492,0,37,7,0,42,3,6,3,8,5,0,0,1962,"PhD","Single",52597,0,1,"07/05/2014",69
3547,14,7,9,6,16,12,2,2,0,3,6,0,1,1969,"Master","Together",41021,1,0,"30/12/2012",12
2456,80,4,46,0,17,2,5,2,1,5,6,0,0,1975,"PhD","Married",40233,0,1,"14/10/2013",84
5633,97,12,84,13,10,15,7,3,1,6,5,0,0,1980,"Graduation","Married",50183,1,1,"25/06/2014",47
7801,197,107,227,7,59,131,3,5,2,11,4,0,0,1959,"Graduation","Together",54753,0,1,"12/09/2013",87
10489,693,21,925,31,24,84,1,6,7,9,2,0,1,1973,"Graduation","Married",92955,0,0,"19/08/2013",35
7011,43,2,27,0,9,12,3,3,0,4,7,0,0,1973,"Graduation","Married",33471,1,0,"12/10/2012",47
2620,14,0,2,0,0,7,1,1,0,2,8,0,1,1974,"PhD","Married",34596,1,0,"13/04/2013",48
3933,186,36,234,86,72,48,6,10,2,6,9,0,0,1980,"Graduation","Together",44010,1,0,"13/10/2012",46
10981,434,137,400,45,137,45,1,3,4,10,1,0,0,1988,"Graduation","Married",84219,0,0,"02/02/2014",27
1734,59,0,11,4,2,5,4,3,0,4,7,0,0,1968,"PhD","Together",40706,2,1,"17/01/2013",37
10995,16,5,30,8,7,26,3,3,0,4,8,1,0,1988,"2n Cycle","Married",15716,1,0,"12/11/2012",8
6357,230,35,75,63,57,31,3,7,1,7,5,0,0,1959,"2n Cycle","Divorced",59052,0,1,"17/11/2013",29
9209,829,138,430,60,92,15,1,4,6,13,2,0,0,1971,"Master","Together",80573,0,0,"14/10/2012",85
10286,318,8,407,150,35,8,1,2,8,13,0,0,0,1962,"Graduation","Married",83715,0,0,"03/02/2014",2
2611,1206,55,445,168,18,18,1,2,4,12,1,0,0,1959,"Master","Together",82576,0,0,"01/08/2012",66
1600,292,3,77,10,3,26,7,6,3,5,7,0,0,1965,"Master","Married",56962,2,1,"11/10/2013",60
3308,30,9,12,2,11,30,3,2,0,4,4,0,0,1952,"Graduation","Married",35704,1,1,"03/01/2014",54
5407,729,17,133,11,0,195,5,10,6,7,7,0,0,1954,"Graduation","Together",53103,0,1,"12/09/2013",70
2166,12,1,3,0,0,7,1,0,1,2,4,0,0,1960,"2n Cycle","Widow",46779,1,1,"12/07/2013",55
3955,2,1,1,1,0,1,0,0,0,0,14,0,0,1965,"Graduation","Divorced",4861,0,0,"22/06/2014",20
6634,22,3,18,0,0,11,1,2,0,3,7,0,0,1979,"Master","Divorced",33462,1,0,"07/08/2013",78
3056,587,43,337,42,87,54,3,11,6,9,6,0,0,1978,"Graduation","Divorced",63693,0,1,"14/10/2013",63
5718,674,168,108,192,42,231,1,5,11,6,3,0,1,1950,"Graduation","Married",80763,0,0,"15/08/2013",17
6872,284,3,84,4,7,23,2,4,2,8,4,0,0,1974,"PhD","Married",65352,0,1,"21/08/2013",43
8164,1023,93,651,49,55,37,1,5,6,7,2,0,0,1978,"PhD","Married",82170,0,0,"25/11/2013",13
4580,1394,22,708,89,91,182,1,9,7,9,5,0,1,1969,"Graduation","Married",75759,0,0,"25/10/2013",46
9305,311,26,640,180,37,121,1,4,9,13,2,0,0,1976,"2n Cycle","Single",79689,0,0,"12/05/2013",65
453,27,0,12,0,1,5,2,2,0,3,5,0,0,1956,"PhD","Widow",35340,1,1,"29/06/2014",1
8545,1296,17,311,45,69,51,1,2,4,10,1,0,1,1954,"Graduation","Divorced",85683,0,0,"21/03/2014",6
9850,3,6,7,0,0,3,1,0,0,3,7,0,0,1972,"2n Cycle","Married",24884,1,0,"29/11/2012",32
7378,393,5,136,7,5,27,5,10,1,6,9,0,0,1981,"Master","Together",42021,1,0,"31/08/2012",34
7646,218,63,282,137,35,70,4,5,3,12,4,0,0,1989,"Graduation","Single",64449,1,0,"18/02/2014",70
1640,66,0,16,0,6,20,2,1,1,4,3,0,0,1954,"Graduation","Divorced",64587,1,1,"22/06/2014",49
5184,4,2,11,2,0,4,1,1,0,2,6,0,0,1995,"Graduation","Single",34824,0,0,"26/03/2014",65
8492,795,0,545,95,58,0,1,8,4,10,6,0,0,1978,"Graduation","Together",75437,0,0,"09/11/2013",25
11188,15,10,19,8,17,20,3,2,1,3,5,0,0,1957,"Graduation","Together",26091,1,1,"25/02/2014",84
1212,384,25,292,130,41,64,3,8,8,6,6,0,0,1973,"Graduation","Married",52845,1,0,"13/08/2013",7
9097,244,8,32,7,2,50,4,3,1,8,4,0,0,1956,"Graduation","Divorced",46086,0,1,"03/11/2013",34
10473,158,19,288,25,0,38,1,6,4,9,7,0,1,1956,"PhD","Widow",78028,0,1,"10/09/2012",38
7962,1285,21,449,106,20,20,1,4,3,4,1,0,1,1987,"PhD","Single",95169,0,0,"09/10/2013",1
9984,349,16,144,28,5,182,5,8,5,4,8,0,1,1981,"2n Cycle","Married",56337,1,1,"27/03/2013",25
5527,4,12,11,3,13,15,2,2,0,3,8,0,0,1987,"Graduation","Together",22434,1,0,"13/02/2013",25
6374,223,2,31,0,2,39,5,5,2,4,8,0,0,1954,"PhD","Married",36930,0,1,"17/05/2013",50
7453,157,43,127,68,56,37,6,3,8,4,4,0,1,1954,"Graduation","Single",36130,0,1,"02/02/2013",46
8952,397,46,288,20,38,70,2,6,5,10,3,0,0,1953,"Master","Married",65569,0,1,"05/11/2012",96
241,901,31,345,75,31,191,1,4,4,11,1,0,0,1952,"Graduation","Together",83844,0,0,"12/05/2013",57
8975,14,3,21,2,1,28,4,3,1,2,8,0,0,1968,"Graduation","Married",19514,1,1,"26/01/2014",47
6119,10,0,3,0,0,4,1,1,0,2,6,0,0,1963,"PhD","Single",36736,1,1,"10/05/2013",52
5236,1230,0,396,232,178,158,1,10,2,8,5,0,0,1979,"Graduation","Together",77568,0,1,"25/08/2012",30
5723,81,1,31,2,1,0,1,1,1,5,2,0,0,1976,"PhD","Together",49187,0,1,"11/01/2014",63
1710,154,20,66,0,12,27,7,6,1,4,9,0,0,1978,"Graduation","Single",30168,1,0,"07/03/2013",51
1970,63,0,21,7,0,12,1,3,0,3,8,0,0,1968,"Master","Together",34053,0,1,"10/09/2012",14
5313,30,0,11,0,0,3,3,2,0,4,5,0,0,1971,"Master","Married",38196,1,1,"18/04/2014",20
10634,90,67,165,30,43,11,1,4,2,8,3,0,0,1951,"Master","Married",59412,0,0,"19/04/2014",56
7010,635,114,254,132,152,76,1,6,6,7,3,0,0,1965,"2n Cycle","Married",70924,0,0,"07/04/2014",41
8562,127,4,73,15,6,11,1,2,1,7,2,0,0,1969,"Graduation","Together",54165,0,0,"28/05/2013",72
3158,13,3,6,6,5,6,1,1,0,3,8,0,0,1973,"Graduation","Married",32300,1,0,"03/01/2013",1
4436,18,42,24,15,20,18,1,2,1,4,7,0,0,1976,"Graduation","Single",20180,0,0,"20/02/2013",27
5287,45,2,26,4,1,1,3,3,1,3,7,0,0,1973,"Graduation","Married",34961,1,0,"19/06/2014",77
2445,38,1,24,0,0,0,1,2,0,3,8,0,0,1974,"PhD","Together",28440,1,0,"07/07/2013",87
6059,986,36,168,16,0,108,7,11,3,4,7,0,1,1953,"PhD","Together",64504,1,2,"04/03/2013",81
4550,61,0,3,0,0,7,1,1,1,3,5,0,0,1966,"Master","Together",33564,0,1,"24/06/2014",51
4240,4,9,16,17,0,12,2,2,1,2,8,0,0,1978,"Graduation","Married",17345,1,0,"03/11/2012",79
8911,201,53,172,116,77,83,3,5,4,9,4,0,0,1967,"PhD","Married",56320,0,1,"08/04/2013",11
3706,19,8,29,0,12,26,1,2,2,2,7,0,1,1978,"Graduation","Single",28647,1,0,"21/08/2013",54
3628,4,8,11,19,12,26,2,2,1,2,9,0,0,1987,"Basic","Single",15038,1,0,"29/01/2013",93
10175,18,0,2,0,0,2,1,1,0,3,4,0,0,1958,"PhD","Divorced",32173,0,1,"01/08/2013",0
8985,806,80,161,120,11,33,5,10,7,10,6,0,0,1964,"2n Cycle","Together",68316,0,1,"04/11/2012",54
5204,380,98,733,110,112,28,1,8,8,5,3,0,1,1971,"Graduation","Together",74538,0,0,"29/06/2013",21
9220,576,172,961,125,115,19,1,8,6,5,3,0,1,1971,"Graduation","Single",91700,0,0,"17/01/2013",58
9888,458,81,356,106,50,40,1,4,4,7,2,0,0,1969,"Graduation","Together",68695,0,0,"25/06/2014",3
5263,5,10,13,3,8,16,1,1,0,3,8,0,0,1977,"2n Cycle","Married",31056,1,0,"22/01/2013",99
1020,350,60,568,110,133,145,1,5,6,7,2,0,0,1973,"Graduation","Married",79593,0,0,"12/05/2014",70
9503,39,33,130,41,26,44,2,5,1,5,8,0,0,1980,"Graduation","Single",28071,0,0,"29/08/2012",65
10613,26,1,16,2,2,15,4,3,0,4,4,0,0,1958,"PhD","Together",37334,1,1,"26/02/2014",44
67,68,0,16,0,0,8,3,2,0,4,7,0,0,1972,"Master","Single",46423,1,1,"18/09/2013",6
6019,45,3,9,4,4,7,1,1,2,2,6,0,1,1971,"PhD","Married",37126,1,0,"30/03/2014",9
5863,359,0,134,13,26,123,4,6,3,8,5,0,0,1953,"Graduation","Married",47703,0,1,"29/05/2013",95
3717,403,24,29,6,24,218,2,5,5,6,3,0,0,1959,"Graduation","Married",61180,0,1,"23/04/2014",70
6730,34,1,14,0,0,5,3,2,0,3,8,1,0,1954,"Graduation","Married",38998,1,1,"03/11/2012",92
10749,73,18,66,7,12,2,15,0,1,0,19,0,0,1991,"Graduation","Single",8028,0,0,"18/09/2012",62
4998,292,30,415,63,33,200,1,4,5,4,2,0,0,1962,"Graduation","Together",76081,0,0,"23/05/2014",85
6287,14,0,16,0,0,6,1,1,1,2,6,0,1,1986,"Graduation","Together",34728,1,0,"30/07/2013",2
5985,80,1,37,0,1,3,3,2,1,4,7,0,0,1965,"Master","Single",33168,0,1,"13/10/2012",0
4754,30,11,33,13,6,29,1,2,0,4,4,0,0,1966,"Master","Married",33585,0,1,"25/09/2013",91
4002,463,96,333,168,53,10,1,7,7,12,3,0,0,1960,"PhD","Married",77037,0,1,"13/10/2013",3
8870,75,12,141,43,39,187,6,6,1,5,8,0,1,1984,"Graduation","Together",35196,1,0,"13/11/2012",68
966,538,13,91,17,6,26,6,6,2,11,5,0,0,1966,"Graduation","Married",44529,0,1,"05/07/2013",98
4767,635,114,254,132,152,76,1,6,6,7,3,0,0,1965,"2n Cycle","Married",70924,0,0,"07/04/2014",41
9725,8,0,3,0,0,1,1,1,0,2,8,0,0,1966,"PhD","Together",28764,1,1,"05/06/2014",16
4475,1315,22,780,145,0,178,1,7,8,9,5,0,0,1949,"PhD","Married",69098,0,0,"16/02/2013",82
5740,4,2,12,7,5,26,2,1,2,2,6,0,1,1970,"2n Cycle","Divorced",25959,1,1,"14/02/2013",1
5731,12,0,13,2,0,10,1,1,0,3,7,0,0,1983,"Master","Married",27100,1,0,"05/04/2013",64
7290,347,44,534,17,0,26,1,3,5,12,2,0,0,1985,"Graduation","Single",70596,0,0,"05/10/2012",68
3846,192,5,53,0,5,15,4,6,1,4,8,0,0,1974,"Graduation","Married",42557,0,1,"29/08/2012",98
8104,241,0,12,0,0,25,1,5,1,5,7,0,0,1951,"PhD","Married",53312,0,0,"09/08/2013",32
4507,631,28,491,30,14,56,1,6,7,8,3,0,0,1952,"Graduation","Single",72228,0,0,"27/11/2012",87
11013,336,28,282,184,54,54,1,2,8,6,1,0,0,1987,"Graduation","Together",67605,0,0,"31/03/2013",84
4491,1099,0,45,0,0,34,11,3,4,10,8,0,0,1949,"Master","Married",62845,1,1,"01/10/2012",3
3759,743,19,181,12,0,200,2,7,6,11,5,0,0,1958,"Graduation","Together",65196,0,2,"25/07/2013",34
1162,124,83,267,85,59,35,2,5,2,11,5,0,1,1987,"PhD","Single",42000,0,0,"10/01/2013",23
2055,15,0,8,4,2,20,2,1,1,2,5,0,0,1973,"PhD","Divorced",35860,1,1,"19/05/2014",37
10766,397,19,69,12,0,9,1,4,4,8,2,0,0,1964,"PhD","Married",65526,0,1,"11/04/2014",22
4415,10,4,4,3,3,14,3,1,1,3,7,0,0,1961,"Graduation","Married",16860,1,1,"12/09/2012",19
3005,530,117,678,134,44,147,1,4,10,8,1,0,1,1992,"Graduation","Single",83528,0,0,"01/05/2014",7
2223,1215,33,249,64,116,149,8,8,9,8,6,0,0,1965,"2n Cycle","Divorced",64176,0,1,"03/08/2012",52
4817,3,2,7,0,4,2,1,1,0,2,8,0,0,1956,"Graduation","Divorced",22304,0,0,"04/08/2012",91
2875,444,44,382,11,8,17,1,3,7,13,2,1,0,1978,"Graduation","Married",67023,0,0,"04/03/2014",93
10536,26,0,15,2,1,2,2,3,0,3,8,0,0,1971,"PhD","Together",32892,1,0,"25/05/2014",78
11112,736,114,279,82,76,190,6,5,6,8,3,0,0,1966,"Graduation","Together",70713,0,1,"03/12/2012",23
3807,473,21,176,19,21,56,3,9,2,9,6,0,0,1955,"Graduation","Together",59925,0,1,"30/11/2012",83
9197,32,0,5,2,0,8,2,2,0,3,5,0,0,1953,"Graduation","Married",39722,0,1,"24/02/2014",92
10832,288,10,30,4,10,125,1,6,1,6,6,0,0,1958,"Graduation","Together",46610,0,0,"18/07/2013",4
6421,1050,178,555,77,138,118,1,4,7,9,1,0,0,1961,"Graduation","Together",88347,0,0,"03/07/2013",32
4207,1001,44,107,58,44,44,1,6,7,11,2,0,0,1981,"PhD","Married",87171,0,0,"01/05/2013",27
577,9,1,7,0,3,2,2,1,0,3,7,0,0,1976,"2n Cycle","Together",26907,1,1,"20/08/2013",10
10855,234,14,77,19,10,42,2,4,1,8,5,0,0,1968,"Master","Single",50014,1,0,"22/01/2014",9
3081,7,2,6,2,0,3,1,1,0,2,7,0,0,1978,"PhD","Married",41014,1,0,"22/04/2013",65
3535,251,108,334,65,92,117,1,4,3,5,2,0,0,1965,"Graduation","Single",66294,0,0,"17/03/2014",68
247,172,10,125,21,13,16,6,7,2,4,9,0,1,1971,"Graduation","Married",36715,1,0,"17/11/2012",16
8707,565,42,548,64,83,99,1,5,6,4,3,0,1,1956,"Graduation","Married",79456,0,0,"22/08/2012",12
9523,5,0,8,2,0,0,1,0,0,3,4,0,0,1982,"Graduation","Together",40479,1,0,"17/08/2013",95
6072,918,57,842,99,38,133,1,5,8,6,3,0,1,1970,"Master","Single",75345,0,0,"02/02/2013",16
6295,652,8,158,21,0,142,4,11,6,5,8,0,0,1977,"Graduation","Married",54233,0,1,"04/02/2013",46
10914,4,1,7,2,1,2,2,1,0,3,4,0,0,1970,"Graduation","Single",24163,1,1,"12/10/2013",3
1509,152,27,103,106,54,81,0,9,9,4,5,0,1,1958,"PhD","Together",84460,0,0,"04/01/2013",80
5577,8,0,9,2,1,3,1,1,0,2,6,0,0,1983,"Graduation","Together",43776,1,0,"03/05/2014",77
7348,336,130,411,240,32,43,1,4,7,5,2,0,1,1958,"PhD","Single",71691,0,0,"17/03/2014",0
1127,938,19,843,25,95,38,1,6,6,7,2,0,0,1973,"PhD","Married",85844,0,0,"29/05/2014",62
1833,68,8,18,19,8,12,2,2,1,4,5,0,0,1974,"PhD","Single",39190,1,0,"26/04/2014",91
4944,227,23,389,42,21,75,1,4,5,7,2,0,0,1959,"Graduation","Together",71367,0,0,"23/08/2013",24
9080,38,4,22,3,3,3,3,3,0,3,8,0,0,1972,"PhD","Single",38578,1,1,"22/06/2013",2
6466,105,0,9,2,1,4,3,2,1,4,3,0,0,1965,"PhD","Married",57236,1,1,"12/03/2014",22
9964,162,50,100,55,30,27,1,4,2,8,4,0,0,1979,"Graduation","Single",61825,0,1,"07/08/2013",56
4790,574,8,216,21,16,33,1,4,3,5,1,0,0,1958,"Graduation","Divorced",79803,0,1,"02/06/2014",54
10245,160,80,369,67,39,41,1,3,3,8,1,0,0,1986,"2n Cycle","Single",80910,0,0,"31/10/2012",71
1109,6,0,5,0,0,1,1,1,0,2,7,0,0,1982,"Master","Together",27590,1,0,"23/04/2013",38
6001,614,35,160,58,35,35,2,5,8,10,5,0,0,1979,"Graduation","Married",56775,0,1,"02/01/2013",62
5538,897,161,430,186,161,27,0,4,7,6,1,0,1,1975,"Graduation","Divorced",83829,0,0,"08/10/2013",78
10552,70,54,109,80,9,45,2,4,1,7,5,0,0,1979,"2n Cycle","Married",54210,0,1,"20/05/2013",18
1545,120,19,206,25,19,54,6,7,2,5,8,0,0,1986,"Graduation","Married",38508,1,0,"02/08/2013",95
7409,211,2,30,7,7,10,2,4,1,6,5,0,0,1970,"Graduation","Together",53187,1,0,"26/10/2013",66
4444,11,0,16,7,6,21,1,2,0,3,8,0,0,1972,"Graduation","Married",30023,1,0,"24/03/2014",28
146,760,53,400,17,93,0,1,4,5,11,2,0,0,1960,"PhD","Single",76045,0,0,"15/11/2013",78
6271,53,0,8,0,0,2,1,2,0,3,5,0,0,1952,"PhD","Married",50870,0,1,"19/06/2014",13
10065,7,4,13,15,8,17,2,2,0,4,5,0,0,1970,"2n Cycle","Married",15315,0,0,"03/08/2013",27
4741,391,32,70,21,32,16,2,6,2,9,5,0,0,1974,"2n Cycle","Married",65463,1,0,"30/01/2014",17
246,199,9,57,20,21,6,7,4,1,7,4,0,0,1965,"Graduation","Married",66480,1,1,"31/05/2014",71
375,516,56,449,86,33,16,1,2,2,11,1,0,0,1954,"Graduation","Divorced",76773,0,0,"25/02/2013",79
1524,709,45,115,30,160,45,1,8,2,5,5,0,1,1983,"2n Cycle","Single",81698,0,0,"01/03/2013",1
10022,12,0,4,0,0,0,1,1,0,2,5,0,0,1973,"PhD","Single",54466,1,1,"09/02/2014",78
7451,1000,19,711,125,115,38,0,4,6,9,1,0,0,1960,"Master","Single",98777,0,0,"17/02/2014",23
11010,19,3,18,3,1,0,3,3,0,3,8,0,0,1984,"PhD","Single",16269,1,0,"30/08/2013",75
4356,1224,28,140,0,14,168,3,3,3,5,6,0,0,1971,"Graduation","Together",71819,0,1,"28/08/2013",70
3885,16,2,18,3,0,24,1,1,1,2,8,0,1,1983,"PhD","Married",33569,1,0,"16/10/2013",10
1175,88,39,54,64,28,153,1,3,5,3,6,0,1,1983,"Master","Married",36262,0,0,"20/09/2013",24
880,2,23,11,8,6,46,1,2,1,2,8,0,0,1966,"Basic","Together",22634,0,0,"16/01/2013",47
2320,508,11,59,23,5,29,5,11,1,6,9,0,0,1978,"2n Cycle","Married",47025,0,1,"12/09/2013",98
850,381,28,215,84,28,21,2,6,5,9,3,0,0,1968,"Graduation","Single",70566,0,1,"06/10/2013",4
4713,74,0,42,2,1,6,2,2,1,4,7,0,0,1979,"PhD","Married",31605,1,0,"22/11/2012",15
675,146,0,93,7,13,73,5,4,2,5,7,0,0,1973,"Master","Divorced",52034,1,1,"17/05/2013",67
5025,23,17,23,43,20,9,1,2,1,4,3,0,0,1979,"Graduation","Single",48526,1,0,"24/12/2013",32
2308,110,5,137,26,23,29,2,6,1,5,7,0,0,1954,"Graduation","Married",46734,0,1,"18/11/2012",40
5995,165,3,147,4,24,41,7,6,2,5,8,0,1,1962,"Graduation","Divorced",39552,1,1,"18/12/2012",54
6749,957,47,494,82,47,95,4,5,3,6,8,0,0,1966,"Graduation","Single",86358,1,1,"08/08/2012",78
1010,41,0,17,3,1,16,2,1,1,3,3,0,0,1977,"Graduation","Together",46931,2,1,"24/04/2014",94
8977,1,3,4,2,3,11,1,0,0,3,4,0,0,1985,"Basic","Single",16581,0,0,"12/01/2013",51
4756,176,29,818,0,33,112,1,7,6,11,4,0,1,1952,"2n Cycle","Divorced",63998,0,0,"20/12/2013",42
3412,815,8,53,11,0,70,4,2,2,9,7,0,0,1951,"Master","Married",67381,0,1,"15/01/2013",67
606,6,1,2,2,0,4,1,1,0,2,7,0,0,1967,"Graduation","Single",25930,1,1,"10/10/2013",87
5961,8,4,20,6,3,16,1,1,0,3,5,0,0,1978,"Graduation","Married",42693,1,0,"07/06/2014",29
2975,717,42,864,219,30,84,2,6,7,9,3,0,0,1976,"Graduation","Together",85606,0,1,"12/11/2012",89
2894,1067,138,750,0,19,39,1,7,5,8,4,0,1,1985,"Graduation","Single",72903,0,0,"29/10/2013",74
7613,166,5,107,11,8,29,2,5,1,6,6,0,0,1974,"2n Cycle","Together",49669,1,0,"24/05/2014",97
10542,29,4,34,2,4,4,3,3,0,3,9,0,0,1968,"PhD","Married",36778,1,1,"05/08/2012",63
8015,714,76,395,116,0,12,1,4,6,9,1,0,1,1962,"PhD","Divorced",85696,0,0,"03/05/2013",88
10617,8,4,10,2,2,4,2,3,0,3,5,0,0,1989,"Master","Divorced",10979,0,0,"22/05/2014",34
11166,229,5,56,3,2,20,2,6,2,4,7,0,0,1961,"Graduation","Married",49678,0,1,"02/02/2013",81
849,320,48,133,39,72,48,4,6,2,10,4,0,0,1953,"Master","Together",56129,0,1,"20/06/2013",65
523,23,0,26,7,15,3,1,2,0,4,5,0,0,1989,"Graduation","Married",37155,1,0,"31/01/2013",51
4066,1,5,8,4,8,20,2,2,1,2,6,0,0,1978,"2n Cycle","Divorced",21282,1,0,"11/05/2014",76
8414,56,0,12,0,0,18,2,2,0,4,7,0,0,1962,"PhD","Single",33419,0,1,"17/08/2013",76
819,508,124,249,50,38,134,1,6,5,13,3,0,0,1945,"Graduation","Widow",63285,0,0,"05/11/2013",84
4961,29,0,25,2,2,3,4,2,1,4,4,0,0,1974,"Master","Together",21255,1,0,"21/01/2014",56
749,46,7,59,2,4,27,2,3,1,3,6,0,1,1981,"Graduation","Together",42162,1,0,"19/11/2013",31
5430,454,0,171,8,19,32,12,9,2,8,8,0,0,1956,"Graduation","Together",54450,1,1,"14/09/2012",0
7755,350,3,39,0,0,19,2,9,1,4,8,0,0,1954,"PhD","Married",57744,0,1,"12/11/2013",91
10525,10,0,8,0,0,9,1,1,0,2,9,0,1,1986,"Graduation","Single",26576,1,0,"13/10/2012",40
1453,735,40,183,52,20,30,2,9,3,13,6,0,0,1943,"PhD","Widow",57513,0,0,"06/07/2013",59
8310,897,126,196,91,112,37,3,10,4,7,6,0,0,1964,"Graduation","Together",68142,0,1,"29/08/2012",96
10710,5,2,3,3,0,5,1,1,0,2,8,0,0,1979,"Graduation","Married",7500,0,1,"29/08/2012",61
5031,777,35,731,39,137,114,1,5,9,11,2,0,1,1974,"Graduation","Together",83145,0,0,"22/09/2012",14
2613,162,6,37,6,13,13,2,1,3,6,1,0,0,1960,"Master","Married",54197,0,1,"03/04/2014",16
213,35,0,11,0,0,2,4,2,1,3,7,0,0,1963,"PhD","Single",23091,1,1,"28/05/2014",98
967,342,9,112,19,14,19,10,5,2,9,7,0,1,1976,"Graduation","Married",46049,1,1,"21/07/2013",11
1077,258,105,239,237,172,9,1,7,3,4,4,0,0,1974,"Graduation","Together",56715,0,0,"05/12/2012",52
7959,658,80,483,123,13,13,1,3,2,5,1,0,0,1961,"Graduation","Married",79410,0,0,"29/05/2014",19
640,356,80,329,138,17,106,2,7,6,10,5,0,0,1951,"Graduation","Married",57304,0,1,"11/03/2013",61
4252,213,5,28,7,7,41,1,4,1,6,5,0,0,1965,"Graduation","Married",44375,0,1,"23/03/2014",73
8432,454,0,171,8,19,32,12,9,2,8,8,0,0,1956,"Graduation","Together",54450,1,1,"14/09/2012",0
6218,457,4,29,0,0,9,1,8,1,7,7,0,0,1965,"Graduation","Married",59594,0,1,"20/10/2012",74
6905,241,45,604,34,26,54,1,6,4,10,2,0,0,1994,"Graduation","Together",80685,0,0,"22/08/2012",55
5922,210,0,6,0,0,2,2,4,1,5,7,0,0,1974,"PhD","Married",40344,0,1,"13/10/2013",48
3598,441,35,83,7,29,11,4,4,2,12,4,0,0,1972,"Graduation","Married",62710,0,1,"23/05/2013",53
6116,19,13,18,10,7,8,1,1,1,3,3,0,0,1968,"2n Cycle","Married",48985,0,1,"05/07/2013",13
6263,28,9,37,12,7,13,3,2,0,4,8,0,0,1968,"Graduation","Together",35322,1,2,"22/08/2012",34
10486,476,75,162,29,151,97,1,4,4,8,2,0,0,1948,"Graduation","Married",77142,0,0,"29/05/2013",54
2410,364,40,425,158,60,50,1,3,4,8,1,0,0,1969,"Graduation","Single",81657,0,0,"22/01/2014",69
193,0,0,2,3,3,8,1,1,0,2,5,0,0,1996,"Basic","Married",14421,0,0,"17/02/2014",81
3363,0,6,3,7,6,12,1,1,0,3,8,0,0,1974,"2n Cycle","Married",20130,0,0,"17/03/2014",99
8278,863,83,547,86,99,33,1,8,2,5,5,0,0,1990,"PhD","Married",74214,0,0,"26/08/2012",3
10660,349,7,35,0,0,47,3,8,2,4,7,0,0,1957,"Master","Married",66726,1,1,"12/01/2014",61
8686,5,23,15,0,18,14,2,2,0,3,8,0,0,1979,"Basic","Together",23724,1,0,"08/01/2013",65
1604,184,2,19,8,8,4,3,2,2,6,5,0,0,1960,"Master","Married",47353,0,1,"13/11/2013",93
5907,8,0,8,0,0,2,1,1,0,2,8,0,0,1952,"Master","Married",33444,1,1,"03/11/2012",24
10669,277,21,64,62,21,25,2,3,2,10,3,0,0,1981,"Graduation","Married",54386,0,1,"17/05/2013",8
2918,44,5,19,0,4,19,3,2,0,4,5,0,0,1981,"Graduation","Divorced",28510,1,1,"13/04/2013",72
5735,1156,120,915,94,144,96,1,3,4,10,1,0,0,1991,"Master","Single",90638,0,0,"13/02/2014",29
359,373,14,83,6,9,19,3,8,2,6,7,1,0,1950,"Graduation","Together",48070,0,1,"13/01/2013",33
8387,134,8,76,6,0,11,1,4,1,5,6,0,0,1957,"Graduation","Married",43140,0,1,"05/01/2013",68
1829,1148,0,60,0,0,24,3,9,5,4,7,0,1,1961,"PhD","Divorced",54959,0,1,"19/01/2013",55
3839,6,12,3,21,6,40,5,2,2,3,5,0,0,1958,"Basic","Single",15056,1,1,"03/05/2013",76
9392,4,1,11,0,0,1,1,1,0,2,7,0,0,1971,"Graduation","Single",26954,1,0,"08/05/2014",17
2292,5,4,8,2,0,5,1,1,0,3,5,0,0,1985,"Graduation","Single",22327,1,0,"02/08/2013",94
10466,24,2,20,2,2,10,2,1,0,4,4,0,0,1965,"Graduation","Married",44393,1,1,"22/08/2013",86
9855,899,0,101,0,0,20,1,6,6,13,4,0,0,1952,"PhD","Single",62000,0,1,"25/08/2013",25
4088,108,1,28,13,1,4,2,3,1,4,8,0,0,1962,"PhD","Together",31497,0,1,"06/12/2012",22
5231,27,2,7,0,2,13,1,1,0,3,5,0,0,1974,"2n Cycle","Married",45894,0,2,"27/02/2014",15
590,816,66,549,216,66,99,1,5,6,4,3,0,1,1970,"Master","Divorced",78579,0,0,"22/12/2012",35
8732,1298,0,70,37,14,42,4,7,4,10,4,0,1,1969,"Master","Widow",67369,0,1,"17/11/2012",81
